,Date,Actual,Forecast,Benchmark,POS,Product
11,2019-02-10 00:00:00,96.0,76.51560722270558,79.42857142857143,92,226
12,2019-02-17 00:00:00,63.0,84.57718098860815,80.57142857142857,92,226
13,2019-02-24 00:00:00,46.0,73.95076342877822,81.42857142857143,92,226
14,2019-03-03 00:00:00,102.0,55.73306702482374,76.14285714285714,92,226
15,2019-03-10 00:00:00,68.0,77.20892519800961,79.28571428571429,92,226
16,2019-03-17 00:00:00,84.0,74.61348397432138,75.14285714285714,92,226
17,2019-03-24 00:00:00,77.0,83.10527023513328,74.85714285714286,92,226
18,2019-03-31 00:00:00,59.0,81.01325751120879,76.57142857142857,92,226
19,2019-04-07 00:00:00,82.0,66.61220320984336,71.28571428571429,92,226
20,2019-04-14 00:00:00,100.0,76.06910684871421,74.0,92,226
21,2019-04-21 00:00:00,76.0,92.69434499689339,81.71428571428571,92,226
22,2019-04-28 00:00:00,50.0,80.96949045846124,78.0,92,226
23,2019-05-05 00:00:00,88.0,54.17564341813564,75.42857142857143,92,226
24,2019-05-12 00:00:00,99.0,78.96418191345818,76.0,92,226
25,2019-05-19 00:00:00,92.0,98.33457830589938,79.14285714285714,92,226
26,2019-05-26 00:00:00,63.0,94.14725259016954,83.85714285714286,92,226
27,2019-06-02 00:00:00,61.0,72.56747194492016,81.14285714285714,92,226
28,2019-06-09 00:00:00,99.0,62.32798409129135,75.57142857142857,92,226
29,2019-06-16 00:00:00,91.0,85.90735553182186,78.85714285714286,92,226
30,2019-06-23 00:00:00,63.0,87.05942216043569,84.71428571428571,92,226
31,2019-06-30 00:00:00,59.0,74.19178946882445,81.14285714285714,92,226
32,2019-07-07 00:00:00,68.0,63.38905182554091,75.42857142857143,92,226
33,2019-07-14 00:00:00,96.0,67.37637561897587,72.0,92,226
34,2019-07-21 00:00:00,85.0,86.9081232313768,76.71428571428571,92,226
35,2019-07-28 00:00:00,94.0,86.10901009752664,80.14285714285714,92,226
36,2019-08-04 00:00:00,97.0,90.50526456399491,79.42857142857143,92,226
37,2019-08-11 00:00:00,117.0,92.84138628893369,80.28571428571429,92,226
38,2019-08-18 00:00:00,74.0,112.53181509841781,88.0,92,226
39,2019-08-25 00:00:00,83.0,90.85009866388458,90.14285714285714,92,226
40,2019-09-01 00:00:00,57.0,79.32024218430153,92.28571428571429,92,226
41,2019-09-08 00:00:00,48.0,66.67382714661636,86.71428571428571,92,226
42,2019-09-15 00:00:00,67.0,48.330783920708164,81.42857142857143,92,226
43,2019-09-22 00:00:00,58.0,59.55127677037443,77.57142857142857,92,226
44,2019-09-29 00:00:00,64.0,56.592904487833614,72.0,92,226
45,2019-10-06 00:00:00,74.0,67.2011249916313,64.42857142857143,92,226
46,2019-10-13 00:00:00,76.0,72.71319952157972,64.42857142857143,92,226
47,2019-10-20 00:00:00,63.0,76.82167456117556,63.42857142857143,92,226
48,2019-10-27 00:00:00,94.0,69.64709833801915,64.28571428571429,92,226
49,2019-11-03 00:00:00,26.0,79.44423417036278,70.85714285714286,92,226
0,2018-11-25 00:00:00,50.0,48.37458775269293,39.57142857142857,92,1422
1,2018-12-02 00:00:00,37.0,39.7398843138014,42.142857142857146,92,1422
2,2018-12-09 00:00:00,20.0,43.8183862356633,43.57142857142857,92,1422
3,2018-12-16 00:00:00,54.0,29.215388966813496,38.714285714285715,92,1422
4,2018-12-23 00:00:00,39.0,35.68613037868017,40.857142857142854,92,1422
5,2018-12-30 00:00:00,46.0,46.94837142158702,42.0,92,1422
6,2019-01-06 00:00:00,27.0,42.34367849254301,39.57142857142857,92,1422
7,2019-01-13 00:00:00,52.0,37.28738204841716,39.0,92,1422
8,2019-01-20 00:00:00,20.0,38.49255098900876,39.285714285714285,92,1422
9,2019-01-27 00:00:00,59.0,37.478498133918066,36.857142857142854,92,1422
10,2019-02-03 00:00:00,31.0,37.66569226130066,42.42857142857143,92,1422
11,2019-02-10 00:00:00,35.0,46.161300486550246,39.142857142857146,92,1422
12,2019-02-17 00:00:00,50.0,32.79562173490036,38.57142857142857,92,1422
13,2019-02-24 00:00:00,43.0,42.04564718458271,39.142857142857146,92,1422
14,2019-03-03 00:00:00,43.0,46.66234975518375,41.42857142857143,92,1422
15,2019-03-10 00:00:00,21.0,43.16925134807963,40.142857142857146,92,1422
16,2019-03-17 00:00:00,41.0,32.766520440103164,40.285714285714285,92,1422
17,2019-03-24 00:00:00,33.0,30.17020831605209,37.714285714285715,92,1422
18,2019-03-31 00:00:00,41.0,37.42894289747774,38.0,92,1422
19,2019-04-07 00:00:00,76.0,36.50772828647763,38.857142857142854,92,1422
20,2019-04-14 00:00:00,21.0,57.08170546879478,42.57142857142857,92,1422
21,2019-04-21 00:00:00,14.0,50.78388087527907,39.42857142857143,92,1422
22,2019-04-28 00:00:00,14.0,18.028619363350963,35.285714285714285,92,1422
23,2019-05-05 00:00:00,39.0,13.889211656672034,34.285714285714285,92,1422
24,2019-05-12 00:00:00,31.0,25.43665762832478,34.0,92,1422
25,2019-05-19 00:00:00,65.0,35.326989204028955,33.714285714285715,92,1422
26,2019-05-26 00:00:00,46.0,46.20095027197077,37.142857142857146,92,1422
27,2019-06-02 00:00:00,49.0,56.61326434870321,32.857142857142854,92,1422
28,2019-06-09 00:00:00,51.0,47.69469915543904,36.857142857142854,92,1422
29,2019-06-16 00:00:00,46.0,50.01484774422989,42.142857142857146,92,1422
30,2019-06-23 00:00:00,32.0,48.460054399608744,46.714285714285715,92,1422
31,2019-06-30 00:00:00,27.0,39.527103754790296,45.714285714285715,92,1422
32,2019-07-07 00:00:00,28.0,29.448240680073425,45.142857142857146,92,1422
33,2019-07-14 00:00:00,46.0,27.358012713682175,39.857142857142854,92,1422
34,2019-07-21 00:00:00,40.0,36.403726088235516,39.857142857142854,92,1422
35,2019-07-28 00:00:00,33.0,43.30521399822058,38.57142857142857,92,1422
36,2019-08-04 00:00:00,43.0,36.851824357743595,36.0,92,1422
37,2019-08-11 00:00:00,29.0,37.66192247261523,35.57142857142857,92,1422
38,2019-08-18 00:00:00,34.0,36.676368658122385,35.142857142857146,92,1422
39,2019-08-25 00:00:00,18.0,31.23603450741154,36.142857142857146,92,1422
40,2019-09-01 00:00:00,51.0,26.476285760653596,34.714285714285715,92,1422
41,2019-09-08 00:00:00,17.0,33.13729254727913,35.42857142857143,92,1422
42,2019-09-15 00:00:00,42.0,35.51763691667698,32.142857142857146,92,1422
43,2019-09-22 00:00:00,26.0,28.423510145422675,33.42857142857143,92,1422
44,2019-09-29 00:00:00,31.0,34.76093058439999,31.0,92,1422
45,2019-10-06 00:00:00,44.0,28.340468539039694,31.285714285714285,92,1422
46,2019-10-13 00:00:00,42.0,37.059926139657904,32.714285714285715,92,1422
47,2019-10-20 00:00:00,32.0,42.81982045753967,36.142857142857146,92,1422
48,2019-10-27 00:00:00,46.0,37.55839282787108,33.42857142857143,92,1422
49,2019-11-03 00:00:00,13.0,38.389352378675866,37.57142857142857,92,1422
0,2018-11-25 00:00:00,67.0,83.41497861797163,76.57142857142857,103,1277
1,2018-12-02 00:00:00,61.0,73.39144272642343,77.0,103,1277
2,2018-12-09 00:00:00,60.0,62.008045004915466,73.28571428571429,103,1277
3,2018-12-16 00:00:00,77.0,61.546983891626056,70.42857142857143,103,1277
4,2018-12-23 00:00:00,84.0,68.01824193381587,68.14285714285714,103,1277
5,2018-12-30 00:00:00,46.0,80.85678867284773,74.0,103,1277
6,2019-01-06 00:00:00,58.0,64.53908419164429,67.42857142857143,103,1277
7,2019-01-13 00:00:00,98.0,52.38969297995204,64.71428571428571,103,1277
8,2019-01-20 00:00:00,96.0,76.39962613311528,69.14285714285714,103,1277
9,2019-01-27 00:00:00,70.0,98.7597259615678,74.14285714285714,103,1277
10,2019-02-03 00:00:00,73.0,82.4329492272094,75.57142857142857,103,1277
11,2019-02-10 00:00:00,66.0,72.67980527236594,75.0,103,1277
12,2019-02-17 00:00:00,69.0,67.82875931256156,72.42857142857143,103,1277
13,2019-02-24 00:00:00,59.0,67.4876138791965,75.71428571428571,103,1277
14,2019-03-03 00:00:00,74.0,65.38257120542286,75.85714285714286,103,1277
15,2019-03-10 00:00:00,64.0,69.07857003119304,72.42857142857143,103,1277
16,2019-03-17 00:00:00,54.0,66.16679504418762,67.85714285714286,103,1277
17,2019-03-24 00:00:00,80.0,58.96726745371294,65.57142857142857,103,1277
18,2019-03-31 00:00:00,71.0,65.8050111525306,66.57142857142857,103,1277
19,2019-04-07 00:00:00,67.0,77.02972979324095,67.28571428571429,103,1277
20,2019-04-14 00:00:00,91.0,68.6779418493099,67.0,103,1277
21,2019-04-21 00:00:00,71.0,78.11334578952335,71.57142857142857,103,1277
22,2019-04-28 00:00:00,81.0,78.33389191644348,71.14285714285714,103,1277
23,2019-05-05 00:00:00,68.0,78.21072343410833,73.57142857142857,103,1277
24,2019-05-12 00:00:00,74.0,75.20575105702022,75.57142857142857,103,1277
25,2019-05-19 00:00:00,78.0,72.51452488530198,74.71428571428571,103,1277
26,2019-05-26 00:00:00,79.0,74.138995512468,75.71428571428571,103,1277
27,2019-06-02 00:00:00,79.0,79.65318365691935,77.42857142857143,103,1277
28,2019-06-09 00:00:00,77.0,79.6980973948109,75.71428571428571,103,1277
29,2019-06-16 00:00:00,60.0,80.49592594896194,76.57142857142857,103,1277
30,2019-06-23 00:00:00,73.0,65.97040986889755,73.57142857142857,103,1277
31,2019-06-30 00:00:00,77.0,65.79073048473421,74.28571428571429,103,1277
32,2019-07-07 00:00:00,69.0,73.84177759664739,74.71428571428571,103,1277
33,2019-07-14 00:00:00,87.0,74.92227893523221,73.42857142857143,103,1277
34,2019-07-21 00:00:00,72.0,76.99926994449966,74.57142857142857,103,1277
35,2019-07-28 00:00:00,77.0,78.64487026768867,73.57142857142857,103,1277
36,2019-08-04 00:00:00,100.0,71.36081977516616,73.57142857142857,103,1277
37,2019-08-11 00:00:00,82.0,91.20543444364573,79.28571428571429,103,1277
38,2019-08-18 00:00:00,73.0,92.07380914574024,80.57142857142857,103,1277
39,2019-08-25 00:00:00,51.0,78.37174191176359,80.0,103,1277
40,2019-09-01 00:00:00,68.0,60.4812082536649,77.42857142857143,103,1277
41,2019-09-08 00:00:00,98.0,60.453461282697454,74.71428571428571,103,1277
42,2019-09-15 00:00:00,52.0,83.83806725033506,78.42857142857143,103,1277
43,2019-09-22 00:00:00,79.0,78.84333083007542,74.85714285714286,103,1277
44,2019-09-29 00:00:00,72.0,62.874971850403966,71.85714285714286,103,1277
45,2019-10-06 00:00:00,59.0,73.59297147514849,70.42857142857143,103,1277
46,2019-10-13 00:00:00,81.0,63.46434022068017,68.42857142857143,103,1277
47,2019-10-20 00:00:00,95.0,71.73956543850643,72.71428571428571,103,1277
48,2019-10-27 00:00:00,67.0,88.76601344774076,76.57142857142857,103,1277
49,2019-11-03 00:00:00,57.0,78.95072086541214,72.14285714285714,103,1277
0,2018-11-25 00:00:00,124.0,95.32277125543364,97.0,103,2609
1,2018-12-02 00:00:00,96.0,103.31618589581915,100.85714285714286,103,2609
2,2018-12-09 00:00:00,83.0,107.21274999795294,102.14285714285714,103,2609
3,2018-12-16 00:00:00,100.0,91.46787549246756,97.57142857142857,103,2609
4,2018-12-23 00:00:00,102.0,91.23160910291165,98.85714285714286,103,2609
5,2018-12-30 00:00:00,84.0,99.39623406480273,98.85714285714286,103,2609
6,2019-01-06 00:00:00,92.0,97.08867543227434,95.85714285714286,103,2609
7,2019-01-13 00:00:00,108.0,82.90250177276724,97.28571428571429,103,2609
8,2019-01-20 00:00:00,91.0,100.47583199371735,95.0,103,2609
9,2019-01-27 00:00:00,115.0,104.49193305131831,94.28571428571429,103,2609
10,2019-02-03 00:00:00,119.0,100.63749442517637,98.85714285714286,103,2609
11,2019-02-10 00:00:00,108.0,115.07354637606316,101.57142857142857,103,2609
12,2019-02-17 00:00:00,100.0,116.5747979118997,102.42857142857143,103,2609
13,2019-02-24 00:00:00,93.0,104.61857177353244,104.71428571428571,103,2609
14,2019-03-03 00:00:00,106.0,93.2519677003895,104.85714285714286,103,2609
15,2019-03-10 00:00:00,103.0,100.5122136183058,104.57142857142857,103,2609
16,2019-03-17 00:00:00,108.0,102.28076339843335,106.28571428571429,103,2609
17,2019-03-24 00:00:00,106.0,102.54643854619623,105.28571428571429,103,2609
18,2019-03-31 00:00:00,123.0,108.46143402252869,103.42857142857143,103,2609
19,2019-04-07 00:00:00,112.0,116.31717282343116,105.57142857142857,103,2609
20,2019-04-14 00:00:00,130.0,119.70241735301842,107.28571428571429,103,2609
21,2019-04-21 00:00:00,100.0,118.80385049190335,112.57142857142857,103,2609
22,2019-04-28 00:00:00,106.0,115.35009309036656,111.71428571428571,103,2609
23,2019-05-05 00:00:00,122.0,102.1808867180765,112.14285714285714,103,2609
24,2019-05-12 00:00:00,131.0,113.30059402229169,114.14285714285714,103,2609
25,2019-05-19 00:00:00,100.0,123.64777500846334,117.71428571428571,103,2609
26,2019-05-26 00:00:00,114.0,116.87304430674813,114.42857142857143,103,2609
27,2019-06-02 00:00:00,105.0,104.62423013410302,114.71428571428571,103,2609
28,2019-06-09 00:00:00,142.0,113.08169885790528,111.14285714285714,103,2609
29,2019-06-16 00:00:00,98.0,123.94378811947543,117.14285714285714,103,2609
30,2019-06-23 00:00:00,103.0,118.2245336973781,116.0,103,2609
31,2019-06-30 00:00:00,86.0,97.46767503795296,113.28571428571429,103,2609
32,2019-07-07 00:00:00,103.0,99.25284104083113,106.85714285714286,103,2609
33,2019-07-14 00:00:00,96.0,94.38185746854683,107.28571428571429,103,2609
34,2019-07-21 00:00:00,106.0,99.91628956718793,104.71428571428571,103,2609
35,2019-07-28 00:00:00,93.0,95.50747610267011,104.85714285714286,103,2609
36,2019-08-04 00:00:00,105.0,103.94751661352524,97.85714285714286,103,2609
37,2019-08-11 00:00:00,106.0,101.53650618094201,98.85714285714286,103,2609
38,2019-08-18 00:00:00,87.0,107.72955522115072,99.28571428571429,103,2609
39,2019-08-25 00:00:00,122.0,95.92536722388228,99.42857142857143,103,2609
40,2019-09-01 00:00:00,118.0,103.07469887766706,102.14285714285714,103,2609
41,2019-09-08 00:00:00,132.0,119.1033490010237,105.28571428571429,103,2609
42,2019-09-15 00:00:00,131.0,125.65691162151926,109.0,103,2609
43,2019-09-22 00:00:00,93.0,130.82267737825782,114.42857142857143,103,2609
44,2019-09-29 00:00:00,109.0,112.08047376265314,112.71428571428571,103,2609
45,2019-10-06 00:00:00,120.0,103.59155103684978,113.14285714285714,103,2609
46,2019-10-13 00:00:00,134.0,110.03606902076253,117.85714285714286,103,2609
47,2019-10-20 00:00:00,125.0,124.15501270769641,119.57142857142857,103,2609
48,2019-10-27 00:00:00,141.0,127.80658385087862,120.57142857142857,103,2609
49,2019-11-03 00:00:00,80.0,131.47351482432697,121.85714285714286,103,2609
0,2018-11-25 00:00:00,79.0,89.88342912056292,75.57142857142857,103,481
1,2018-12-02 00:00:00,67.0,78.28671391677693,81.71428571428571,103,481
2,2018-12-09 00:00:00,57.0,66.99097698797931,82.28571428571429,103,481
3,2018-12-16 00:00:00,101.0,56.37898496488852,80.57142857142857,103,481
4,2018-12-23 00:00:00,87.0,100.55003272939643,81.42857142857143,103,481
5,2018-12-30 00:00:00,166.0,87.49975952400361,80.71428571428571,103,481
6,2019-01-06 00:00:00,204.0,164.93338143425532,92.42857142857143,103,481
7,2019-01-13 00:00:00,148.0,203.87966104057216,108.71428571428571,103,481
8,2019-01-20 00:00:00,134.0,149.28183462684888,118.57142857142857,103,481
9,2019-01-27 00:00:00,132.0,134.49222590895465,128.14285714285714,103,481
10,2019-02-03 00:00:00,104.0,131.0887272744503,138.85714285714286,103,481
11,2019-02-10 00:00:00,96.0,104.67125535114619,139.28571428571428,103,481
12,2019-02-17 00:00:00,71.0,93.80921725793225,140.57142857142858,103,481
13,2019-02-24 00:00:00,88.0,70.27924847898576,127.0,103,481
14,2019-03-03 00:00:00,60.0,89.21119731408106,110.42857142857143,103,481
15,2019-03-10 00:00:00,55.0,60.49112681517842,97.85714285714286,103,481
16,2019-03-17 00:00:00,47.0,54.99619111234644,86.57142857142857,103,481
17,2019-03-24 00:00:00,52.0,48.199561719274584,74.42857142857143,103,481
18,2019-03-31 00:00:00,25.0,52.043384277191755,67.0,103,481
19,2019-04-07 00:00:00,43.0,26.828483126028274,56.857142857142854,103,481
20,2019-04-14 00:00:00,39.0,42.70206407729416,52.857142857142854,103,481
21,2019-04-21 00:00:00,35.0,39.2957686112631,45.857142857142854,103,481
22,2019-04-28 00:00:00,35.0,35.130265840856495,42.285714285714285,103,481
23,2019-05-05 00:00:00,34.0,35.2430208657585,39.42857142857143,103,481
24,2019-05-12 00:00:00,46.0,33.47406893519608,37.57142857142857,103,481
25,2019-05-19 00:00:00,42.0,46.563272730437916,36.714285714285715,103,481
26,2019-05-26 00:00:00,20.0,41.00914145968522,39.142857142857146,103,481
27,2019-06-02 00:00:00,18.0,20.390010541768202,35.857142857142854,103,481
28,2019-06-09 00:00:00,21.0,18.042952184626714,32.857142857142854,103,481
29,2019-06-16 00:00:00,30.0,20.936096510511206,30.857142857142858,103,481
30,2019-06-23 00:00:00,12.0,29.83545069653572,30.142857142857142,103,481
31,2019-06-30 00:00:00,11.0,12.074194631025636,27.0,103,481
32,2019-07-07 00:00:00,17.0,10.862114891031794,22.0,103,481
33,2019-07-14 00:00:00,7.0,17.912145468072474,18.428571428571427,103,481
34,2019-07-21 00:00:00,7.0,7.126892379340987,16.571428571428573,103,481
35,2019-07-28 00:00:00,14.0,6.911196032793939,15.0,103,481
36,2019-08-04 00:00:00,13.0,13.682713547643253,14.0,103,481
37,2019-08-11 00:00:00,17.0,13.523927000348086,11.571428571428571,103,481
38,2019-08-18 00:00:00,34.0,17.035389823189327,12.285714285714286,103,481
39,2019-08-25 00:00:00,27.0,33.69479146845887,15.571428571428571,103,481
40,2019-09-01 00:00:00,34.0,26.995535088515606,17.0,103,481
41,2019-09-08 00:00:00,20.0,33.91831766347801,20.857142857142858,103,481
42,2019-09-15 00:00:00,30.0,20.001593232226362,22.714285714285715,103,481
43,2019-09-22 00:00:00,27.0,29.9963227049957,25.0,103,481
44,2019-09-29 00:00:00,56.0,26.738801029159134,27.0,103,481
45,2019-10-06 00:00:00,94.0,55.16991269460547,32.57142857142857,103,481
46,2019-10-13 00:00:00,93.0,93.78923089930748,41.142857142857146,103,481
47,2019-10-20 00:00:00,81.0,92.85288404673645,50.57142857142857,103,481
48,2019-10-27 00:00:00,104.0,81.51972635183705,57.285714285714285,103,481
49,2019-11-03 00:00:00,74.0,103.52396420130624,69.28571428571429,103,481
0,2018-11-25 00:00:00,135.0,145.3487565152842,114.14285714285714,103,993
1,2018-12-02 00:00:00,126.0,133.04696704062172,120.85714285714286,103,993
2,2018-12-09 00:00:00,131.0,128.022490579004,122.42857142857143,103,993
3,2018-12-16 00:00:00,168.0,128.9835382023252,128.57142857142858,103,993
4,2018-12-23 00:00:00,161.0,170.23364812428287,137.71428571428572,103,993
5,2018-12-30 00:00:00,177.0,161.00348709978064,144.14285714285714,103,993
6,2019-01-06 00:00:00,218.0,173.18063568627275,148.85714285714286,103,993
7,2019-01-13 00:00:00,230.0,219.84673486469364,159.42857142857142,103,993
8,2019-01-20 00:00:00,210.0,228.68968570152018,173.0,103,993
9,2019-01-27 00:00:00,223.0,211.595503812785,185.0,103,993
10,2019-02-03 00:00:00,197.0,219.42271148939273,198.14285714285714,103,993
11,2019-02-10 00:00:00,163.0,199.16285540692434,202.28571428571428,103,993
12,2019-02-17 00:00:00,178.0,162.1353719687109,202.57142857142858,103,993
13,2019-02-24 00:00:00,159.0,172.52408008873152,202.71428571428572,103,993
14,2019-03-03 00:00:00,140.0,159.92385150848958,194.28571428571428,103,993
15,2019-03-10 00:00:00,126.0,139.5996767642195,181.42857142857142,103,993
16,2019-03-17 00:00:00,152.0,126.88719117329107,169.42857142857142,103,993
17,2019-03-24 00:00:00,102.0,149.95698590595293,159.28571428571428,103,993
18,2019-03-31 00:00:00,125.0,105.49977999652383,145.71428571428572,103,993
19,2019-04-07 00:00:00,113.0,123.70957684554703,140.28571428571428,103,993
20,2019-04-14 00:00:00,107.0,108.69823960038448,131.0,103,993
21,2019-04-21 00:00:00,100.0,108.79825668226738,123.57142857142857,103,993
22,2019-04-28 00:00:00,94.0,100.32743655386916,117.85714285714286,103,993
23,2019-05-05 00:00:00,84.0,93.62714972262563,113.28571428571429,103,993
24,2019-05-12 00:00:00,102.0,84.31786485026414,103.57142857142857,103,993
25,2019-05-19 00:00:00,118.0,104.42807611013392,103.57142857142857,103,993
26,2019-05-26 00:00:00,88.0,117.34773103752725,102.57142857142857,103,993
27,2019-06-02 00:00:00,105.0,84.20219583358436,99.0,103,993
28,2019-06-09 00:00:00,91.0,107.094465601718,98.71428571428571,103,993
29,2019-06-16 00:00:00,90.0,91.55480468984258,97.42857142857143,103,993
30,2019-06-23 00:00:00,73.0,90.14236056945597,96.85714285714286,103,993
31,2019-06-30 00:00:00,66.0,72.41343632995589,95.28571428571429,103,993
32,2019-07-07 00:00:00,68.0,67.40841184299958,90.14285714285714,103,993
33,2019-07-14 00:00:00,73.0,68.75804923086405,83.0,103,993
34,2019-07-21 00:00:00,68.0,68.79713541479715,80.85714285714286,103,993
35,2019-07-28 00:00:00,60.0,70.52499759623045,75.57142857142857,103,993
36,2019-08-04 00:00:00,66.0,60.58115069322875,71.14285714285714,103,993
37,2019-08-11 00:00:00,81.0,66.96267284582561,67.71428571428571,103,993
38,2019-08-18 00:00:00,72.0,80.90908050359552,68.85714285714286,103,993
39,2019-08-25 00:00:00,77.0,73.2036633739384,69.71428571428571,103,993
40,2019-09-01 00:00:00,60.0,77.48238253223022,71.0,103,993
41,2019-09-08 00:00:00,85.0,56.23876675030007,69.14285714285714,103,993
42,2019-09-15 00:00:00,74.0,87.84759824886525,71.57142857142857,103,993
43,2019-09-22 00:00:00,80.0,74.24094795515718,73.57142857142857,103,993
44,2019-09-29 00:00:00,71.0,80.1902383285256,75.57142857142857,103,993
45,2019-10-06 00:00:00,102.0,71.24799075456465,74.14285714285714,103,993
46,2019-10-13 00:00:00,141.0,103.04471389118768,78.42857142857143,103,993
47,2019-10-20 00:00:00,132.0,142.3947517633523,87.57142857142857,103,993
48,2019-10-27 00:00:00,144.0,127.34652306370212,97.85714285714286,103,993
49,2019-11-03 00:00:00,88.0,147.12588084028695,106.28571428571429,103,993
0,2018-11-25 00:00:00,69.0,38.41499034100811,63.42857142857143,103,1147
1,2018-12-02 00:00:00,55.0,73.3042979898225,67.85714285714286,103,1147
2,2018-12-09 00:00:00,68.0,54.89748556062463,66.0,103,1147
3,2018-12-16 00:00:00,94.0,69.63286349197172,65.42857142857143,103,1147
4,2018-12-23 00:00:00,74.0,97.35932078049902,66.0,103,1147
5,2018-12-30 00:00:00,100.0,72.72349004181743,67.85714285714286,103,1147
6,2019-01-06 00:00:00,116.0,100.68121024498976,72.0,103,1147
7,2019-01-13 00:00:00,125.0,113.1758842320016,82.28571428571429,103,1147
8,2019-01-20 00:00:00,95.0,128.72041455735078,90.28571428571429,103,1147
9,2019-01-27 00:00:00,87.0,91.97438477612171,96.0,103,1147
10,2019-02-03 00:00:00,55.0,84.47563790337271,98.71428571428571,103,1147
11,2019-02-10 00:00:00,56.0,53.69113166906109,93.14285714285714,103,1147
12,2019-02-17 00:00:00,57.0,54.85560937125151,90.57142857142857,103,1147
13,2019-02-24 00:00:00,45.0,54.06868066132455,84.42857142857143,103,1147
14,2019-03-03 00:00:00,39.0,38.809474253117564,74.28571428571429,103,1147
15,2019-03-10 00:00:00,39.0,43.25787612099441,62.0,103,1147
16,2019-03-17 00:00:00,27.0,39.60405763594166,54.0,103,1147
17,2019-03-24 00:00:00,30.0,26.46781471468964,45.42857142857143,103,1147
18,2019-03-31 00:00:00,25.0,32.06981171085422,41.857142857142854,103,1147
19,2019-04-07 00:00:00,32.0,23.198504628640368,37.42857142857143,103,1147
20,2019-04-14 00:00:00,32.0,30.80461778189451,33.857142857142854,103,1147
21,2019-04-21 00:00:00,31.0,27.74280109815069,32.0,103,1147
22,2019-04-28 00:00:00,29.0,35.49008947325261,30.857142857142858,103,1147
23,2019-05-05 00:00:00,26.0,30.256908705872505,29.428571428571427,103,1147
24,2019-05-12 00:00:00,33.0,26.08691419608893,29.285714285714285,103,1147
25,2019-05-19 00:00:00,23.0,35.81696121186666,29.714285714285715,103,1147
26,2019-05-26 00:00:00,27.0,20.14750857333707,29.428571428571427,103,1147
27,2019-06-02 00:00:00,17.0,25.63973630485203,28.714285714285715,103,1147
28,2019-06-09 00:00:00,19.0,11.95186606834664,26.571428571428573,103,1147
29,2019-06-16 00:00:00,16.0,23.713346346356854,24.857142857142858,103,1147
30,2019-06-23 00:00:00,23.0,17.277638457953064,23.0,103,1147
31,2019-06-30 00:00:00,15.0,23.607335125668676,22.571428571428573,103,1147
32,2019-07-07 00:00:00,7.0,16.87706441123201,20.0,103,1147
33,2019-07-14 00:00:00,11.0,4.075552079969396,17.714285714285715,103,1147
34,2019-07-21 00:00:00,7.0,10.527080248941317,15.428571428571429,103,1147
35,2019-07-28 00:00:00,8.0,2.5883048290818502,14.0,103,1147
36,2019-08-04 00:00:00,17.0,12.605251996468253,12.428571428571429,103,1147
37,2019-08-11 00:00:00,17.0,18.95201316309575,12.571428571428571,103,1147
38,2019-08-18 00:00:00,17.0,17.512396787223356,11.714285714285714,103,1147
39,2019-08-25 00:00:00,36.0,20.1464899929464,12.0,103,1147
40,2019-09-01 00:00:00,16.0,35.776409370266684,16.142857142857142,103,1147
41,2019-09-08 00:00:00,14.0,13.280992811758434,16.857142857142858,103,1147
42,2019-09-15 00:00:00,12.0,9.912100902491535,17.857142857142858,103,1147
43,2019-09-22 00:00:00,24.0,15.360256316272276,18.428571428571427,103,1147
44,2019-09-29 00:00:00,37.0,26.30393186848999,19.428571428571427,103,1147
45,2019-10-06 00:00:00,65.0,38.91018415300052,22.285714285714285,103,1147
46,2019-10-13 00:00:00,85.0,69.60440375886814,29.142857142857142,103,1147
47,2019-10-20 00:00:00,60.0,86.68744665250851,36.142857142857146,103,1147
48,2019-10-27 00:00:00,85.0,56.74624740426917,42.42857142857143,103,1147
49,2019-11-03 00:00:00,48.0,84.215636874524,52.57142857142857,103,1147
0,2018-11-25 00:00:00,105.0,114.36976822209455,105.85714285714286,103,1234
1,2018-12-02 00:00:00,102.0,106.06889779529521,110.28571428571429,103,1234
2,2018-12-09 00:00:00,98.0,99.14679628835468,115.14285714285714,103,1234
3,2018-12-16 00:00:00,102.0,97.35023305224301,115.85714285714286,103,1234
4,2018-12-23 00:00:00,127.0,97.93711197884242,116.42857142857143,103,1234
5,2018-12-30 00:00:00,172.0,126.4147398394297,113.85714285714286,103,1234
6,2019-01-06 00:00:00,256.0,174.2102304570674,117.85714285714286,103,1234
7,2019-01-13 00:00:00,199.0,253.8593976013392,137.42857142857142,103,1234
8,2019-01-20 00:00:00,146.0,200.3431043172558,150.85714285714286,103,1234
9,2019-01-27 00:00:00,157.0,144.99221463886215,157.14285714285714,103,1234
10,2019-02-03 00:00:00,136.0,156.07755933522878,165.57142857142858,103,1234
11,2019-02-10 00:00:00,114.0,130.98517502233412,170.42857142857142,103,1234
12,2019-02-17 00:00:00,104.0,109.16143497178642,168.57142857142858,103,1234
13,2019-02-24 00:00:00,80.0,96.81794597175744,158.85714285714286,103,1234
14,2019-03-03 00:00:00,66.0,85.1208175093199,133.71428571428572,103,1234
15,2019-03-10 00:00:00,83.0,72.29255045208538,114.71428571428571,103,1234
16,2019-03-17 00:00:00,63.0,80.89076944963438,105.71428571428571,103,1234
17,2019-03-24 00:00:00,53.0,64.80739490530235,92.28571428571429,103,1234
